Capacity_MW_,Latitude,Longitude,Albedo,MeanAAI,VegetationRatio,PopulationDensity,ProtectedAreaRatio,SlopeTopography,CloudCover,Surface Temperature,AverageDownwardRadiation,Unnamed: 12,Unnamed: 13,MinAlbedo,0,Unnamed: 16,AlbWeight,-2,Unnamed: 19,Cumulative Weight,Min,Normalised Cumulative Weight
0.579486969,25.9305,105.4905,134.8991616,-0.584283068,0,129.9480485,0,0.333924621,0.254204484,28.71404371,11307344.73,,,,,,,,,9.190127182,,0.761541763
0.7646864,-25.6849,27.4626,137.7715637,-0.316537523,0,34.71802769,0,0.098364182,0.640740774,28.71600532,15773044.11,,,,,,,,,8.14184526,,0.678117482
0.610090868,24.486,117.9412,132.3118087,-0.337155984,0.330467704,948.3656369,0,0.161715642,0.353539967,28.71626214,13411827.68,,,,,,,,,2.91955218,,0.26251741
0.407881095,-2.217,-80.862,135.4393985,-0.698776349,0.320224109,1819.04234,0,0.629699409,0.165423475,28.72312817,6724445.358,,,,,,,,,7.353776393,,0.615401455
0.651411157,-33.2224,-70.5591,149.9529043,0.027019914,0.006489916,26.14626421,0,0,0.472830924,28.72578426,13387914.38,,,,,,,,,6.911785256,,0.580226954
0.629264374,7.0782,-73.1738,123.2138801,-0.675350098,0.330629425,26.59571496,0,0.217787638,0.417562921,28.72985997,13238237.48,,,,,,,,,8.372302403,,0.696457703
0.629264374,10.6529,-72.922,123.2138801,-0.675350098,0.330629425,26.59571496,0,0.217787638,0.417562921,28.72985997,13238237.48,,,,,,,,,8.893192044,,0.737911097
0.629264374,7.6393,-73.3279,123.2138801,-0.675350098,0.330629425,26.59571496,0,0.217787638,0.417562921,28.72985997,13238237.48,,,,,,,,,3.186881159,,0.283791962
0.635915861,41.3774,-88.0374,135.7995376,-0.458768056,0.002050474,2.001989108,0,0,0.479985227,28.73085694,12417393.11,,,,,,,,,8.593154326,,0.714033521
0.792896096,-30.097,24.1879,139.8554195,-0.097911369,0,0.106433484,0,0.111893944,0.699715314,28.73766596,16452872.11,,,,,,,,,3.05219156,,0.273073106
0.672514407,18.4472,108.935,127.7727721,-0.442642159,0.067587252,230.6593776,0,0.09955743,0.265497192,28.74243164,15103780.38,,,,,,,,,7.540523118,,0.630263116
0.81275978,-30.3563,-69.2856,130.5047462,0.382963386,0,0.345534607,0,1.028973103,0.799527247,28.74652504,15035859.16,,,,,,,,,6.32692003,,0.533682261
0.755703274,38.9778,102.4995,246.506973,0.708116175,0,1.857316805,0,0.582843065,0.624534275,28.75002011,16408761.23,,,,,,,,,8.581067799,,0.713071652
0.635335055,36.3048,-114.4728,137.399588,-0.413277595,0.00102411,2.979846945,0,0,0.50462127,28.75484748,12262020.11,,,,,,,,,8.039459251,,0.669969408
0.77328552,-14.2028,27.5687,92.78395839,-0.561265656,0,11.43232931,0,0.047811553,0.617328397,28.75488043,15677493.86,,,,,,,,,7.894859667,,0.658461896
0.77328552,-13.0219,28.6574,92.78395839,-0.561265656,0,11.43232931,0,0.047811553,0.617328397,28.75488043,15677493.86,,,,,,,,,9.039864042,,0.749583535
0.77328552,-14.2028,27.5687,92.78395839,-0.561265656,0,11.43232931,0,0.047811553,0.617328397,28.75488043,15677493.86,,,,,,,,,7.880658634,,0.657331751
0.77328552,-14.2028,27.5687,92.78395839,-0.561265656,0,11.43232931,0,0.047811553,0.617328397,28.75488043,15677493.86,,,,,,,,,8.155408333,,0.679196858
0.62032007,36.3769,-120.1385,142.5475238,-0.4833617,0.001028593,0,0,0,0.448998418,28.75549906,12131401.48,,,,,,,,,7.030527447,,0.589676685
0.788306552,-30.1607,24.1349,137.1143862,-0.055270276,0.036735914,0.288559215,0,0.111893944,0.685401484,28.75561547,16505601.61,,,,,,,,,8.6720196,,0.72030977
0.619259459,33.371,-112.778,141.5124358,-0.468579854,0,2.271114168,0,0,0.440678245,28.76369548,12136544.73,,,,,,,,,8.27357708,,0.688600953
0.555829275,23.4192,107.1448,131.7386774,-0.410242134,0.32382956,509.817729,0,0.214209497,0.284361086,28.76609873,11766150.36,,,,,,,,,8.27357708,,0.688600953
0.759090264,34.9728,102.9097,240.9144768,0.730933339,0,1.857316794,0,0.582843065,0.633268863,28.76894402,16408761.23,,,,,,,,,8.27357708,,0.688600953
0.688406614,36.4681,-104.6357,187.5057879,-0.057430737,0,0,0,0.291164756,0.660802311,28.76894988,13316992.05,,,,,,,,,7.274161444,,0.609065545
0.688406614,39.1417,-84.5184,187.5057879,-0.057430737,0,0,0,0.291164756,0.660802311,28.76894988,13316992.05,,,,,,,,,8.790964278,,0.729775615
0.634410729,32.6075,-93.9265,238.0728788,-0.049313913,0,0.102527023,0,0.443730921,0.590038393,28.7746371,12222701.86,,,,,,,,,7.371563736,,0.616817005
0.627106297,33.4055,-80.7784,140.3802628,-0.273137861,0,1.513096217,0,0.041605972,0.559035048,28.77643662,11631079.36,,,,,,,,,7.376499727,,0.617209821
0.723888265,-12.3148,-42.6184,129.6663985,-0.413272829,0,2.302252437,0,0.24689883,0.587297899,28.77834756,14292893.48,,,,,,,,,9.827044473,,0.812228859
0.643831363,36.1875,100.5735,136.9935795,-0.53723637,0.080444967,78.03818916,0,0.09955743,0.271787074,28.78063796,14152761.48,,,,,,,,,7.527265763,,0.62920807
0.625353001,32.7638,-81.2422,144.1799842,-0.288057088,0,0.361495806,0,0.028711407,0.554903984,28.78250975,11654169.23,,,,,,,,,7.365080054,,0.616301021
0.612169711,42.9056,-112.589,158.0854031,-0.474224327,0,0,0,0.014547736,0.49252457,28.78291516,11708625.61,,,,,,,,,8.070267011,,0.672421148
0.7074947,-17.8601,-44.8601,125.6965129,-0.586189872,0,0.408398234,0,0.033119,0.589143346,28.7886856,13949284.61,,,,,,,,,8.070267011,,0.672421148
0.711334264,-14.8556,-43.9225,138.4454785,-0.361314236,0.203461093,2271.201007,0,0.042954378,0.684224844,28.80413653,14652846.36,,,,,,,,,8.070267011,,0.672421148
0.75580129,38.7485,103.2901,247.2809538,0.745985339,0.03197876,1.85731674,0,0.582843065,0.639619025,28.8057993,16441331.73,,,,,,,,,8.669182218,,0.720083966
0.755757347,40.993,95.429,247.244675,0.745983067,0.032515686,1.857316742,0,0.582843065,0.639605466,28.80632879,16441331.73,,,,,,,,,7.458974016,,0.623773283
0.755757347,41.551,95.249,247.244675,0.745983067,0.032515686,1.857316742,0,0.582843065,0.639605466,28.80632879,16441331.73,,,,,,,,,6.902486849,,0.579486969
0.790362229,-30.5955,24.1035,152.6479197,-0.049595614,0,0,0,0.111893944,0.710901125,28.81190391,16434702.98,,,,,,,,,9.229641651,,0.7646864
0.658674789,-17.5622,-43.6939,131.0481442,-0.559382777,0,0.779858306,0,0.09281294,0.380721877,28.81644728,13570255.11,,,,,,,,,7.287045318,,0.610090868
0.616565429,19.7094,-71.3809,135.0582054,-0.484167429,0.119561353,436.9620254,0,0,0.357253103,28.81711289,12980292.11,,,,,,,,,4.746144175,,0.407881095
0.615761944,43.147,-115.722,145.224531,-0.48636489,0,0,0,0.024134368,0.46001695,28.8217423,11864195.86,,,,,,,,,7.806262412,,0.651411157
0.600618993,10.8891,-74.9774,133.0239612,-0.915016176,0.013776897,17.17665915,0,0.599193454,0.369024838,28.82477438,10696221.86,,,,,,,,,7.527973252,,0.629264374
0.703219523,-18.7101,-44.0601,144.3414573,-0.527220152,0,1.312816594,0,0.12039043,0.616305855,28.82683023,13702570.48,,,,,,,,,7.527973252,,0.629264374
0.708165638,-17.8846,-44.8817,128.4311903,-0.548830246,0,0.108068447,0,0.033119,0.597758346,28.83207395,13949284.61,,,,,,,,,7.527973252,,0.629264374
0.729185889,-15.527,-46.1015,128.7260613,-0.520778671,0,0.929938785,0,0.116349615,0.651914444,28.83249668,14203321.61,,,,,,,,,7.611553638,,0.635915861
0.610584041,36.2168,-119.8964,215.4742126,-0.077809789,0,0.309869486,0,0.245678574,0.564497554,28.84986631,11596429.36,,,,,,,,,9.584115371,,0.792896096
0.677077305,0.363,32.493,136.6040151,-0.58193649,0.024101331,756.8694348,0,0.032557614,0.270569223,28.85102701,15233945.23,,,,,,,,,8.071438866,,0.672514407
0.752741013,-17.765,30.9734,125.6151558,-0.486150721,0.070765431,2091.758819,0,0.114579089,0.599368863,28.85239924,15796066.11,,,,,,,,,9.833715846,,0.81275978
0.786978629,-30.6781,24.0671,163.7930888,-0.045428975,0,0,0,0.111893944,0.710681794,28.85358683,16434702.98,,,,,,,,,9.116762659,,0.755703274
0.653891086,19.5834,-70.9628,136.9200708,-0.495970502,0.004379835,292.18836,0,0,0.416189963,28.85452821,13452433.23,,,,,,,,,7.604255424,,0.635335055
0.677288336,19.7743,109.771,133.4218145,-0.501737899,0.018404433,465.2395748,0,0.09955743,0.256489436,28.86076513,15165999.73,,,,,,,,,9.337695348,,0.77328552
0.75484514,38.108,102.368,257.0144851,0.719518225,0,1.857316813,0,0.582843065,0.633211815,28.87100259,16408761.23,,,,,,,,,9.337695348,,0.77328552
0.728753363,-15.5317,-46.102,127.994595,-0.520871335,0,0.940641445,0,0.116349615,0.646381651,28.87135667,14203321.61,,,,,,,,,9.337695348,,0.77328552
0.627785459,32.0435,-110.8927,141.7637973,-0.404774566,0,6.551069154,0,0,0.48224413,28.87667573,12155620.98,,,,,,,,,9.337695348,,0.77328552
0.70960024,-17.8601,-44.8701,125.3415413,-0.55429791,0,0.108068438,0,0.033119,0.597222875,28.88060667,13949284.61,,,,,,,,,7.415582088,,0.62032007
0.70960024,-17.8801,-44.8801,125.3415413,-0.55429791,0,0.108068438,0,0.033119,0.597222875,28.88060667,13949284.61,,,,,,,,,9.526444671,,0.788306552
0.649008397,23.0038,-82.7876,144.0176652,-0.419019861,0.142933788,43.33382741,0,0,0.464994152,28.88241775,13570724.11,,,,,,,,,7.402254802,,0.619259459
0.675210394,19.3699,109.104,143.3751116,-0.491576516,0,130.1806301,0,0.09955743,0.295404321,28.88281745,14851826.98,,,,,,,,,6.60521208,,0.555829275
0.729889298,-16.5377,-43.6017,122.3685558,-0.470373103,0,2.163489861,0,0.084755108,0.636335967,28.88475265,14313550.61,,,,,,,,,9.159322456,,0.759090264
0.613836673,27.5142,-80.5707,159.8258843,-0.395844816,0,0,0,0,0.449244947,28.88702379,12092299.86,,,,,,,,,8.271135085,,0.688406614
0.734943974,-22.3391,-69.5273,149.0174265,-0.146516111,0,450.980666,0,0.968345523,0.622220419,28.89445457,13569280.29,,,,,,,,,8.271135085,,0.688406614
0.734943974,-26.5874,-69.9596,149.0174265,-0.146516111,0,450.980666,0,0.968345523,0.622220419,28.89445457,13569280.29,,,,,,,,,7.592640654,,0.634410729
0.734943974,-33.457,-70.7268,149.0174265,-0.146516111,0,450.980666,0,0.968345523,0.622220419,28.89445457,13569280.29,,,,,,,,,7.500855568,,0.627106297
0.734943974,-30.0016,-71.2192,149.0174265,-0.146516111,0,450.980666,0,0.968345523,0.622220419,28.89445457,13569280.29,,,,,,,,,8.716985777,,0.723888265
0.276276929,32.624,-116.175,125.8220531,-0.446470111,0,0.652740277,0,0,0.433900647,28.89526991,9999,,,,,,,,,7.71101722,,0.643831363
0.645589667,-30.4214,-57.4574,151.5472446,-0.284992241,0.002990469,0.651729214,0,0.03646633,0.576147438,28.89593834,12268703.73,,,,,,,,,7.478824231,,0.625353001
0.637134554,43.0186,-116.0071,132.0474908,-0.390924751,0,1.461485519,0,0,0.514017571,28.89940299,12160310.73,,,,,,,,,7.313167371,,0.612169711
0.695912721,31.5215,-96.6739,179.534144,0.050863393,0,0,0,0.14971818,0.664682332,28.90121714,13701894.98,,,,,,,,,8.510989665,,0.7074947
0.59183734,34.8344,-78.8436,140.3749268,-0.333065358,0,0.585543363,0,0.031419549,0.403249631,28.9029559,11369395.09,,,,,,,,,8.559236349,,0.711334264
0.617919736,30.7818,-90.1954,135.6450308,-0.415556195,0,1.821261817,0,0,0.421623311,28.90400171,12123075.61,,,,,,,,,9.117994303,,0.75580129
0.661662314,-17.5611,-43.7136,133.4627307,-0.564300234,0,0.779858261,0,0.09281294,0.393279718,28.90598941,13589290.65,,,,,,,,,9.117442126,,0.755757347
0.761650142,-17.7927,31.7678,142.9189713,-0.478960485,0.002196553,46.22939328,0,0.156719953,0.564187917,28.91706024,16004940.11,,,,,,,,,9.117442126,,0.755757347
0.761650142,-17.1449,29.829,142.9189713,-0.478960485,0.002196553,46.22939328,0,0.156719953,0.564187917,28.91706024,16004940.11,,,,,,,,,9.55227563,,0.790362229
0.761650142,-24.1392,-66.8958,142.9189713,-0.478960485,0.002196553,46.22939328,0,0.156719953,0.564187917,28.91706024,16004940.11,,,,,,,,,7.897534799,,0.658674789
0.732610571,-15.559,-46.9008,117.0720843,-0.459514652,0,0.451366452,0,0.116349615,0.675942094,28.91866899,14029151.05,,,,,,,,,7.368402516,,0.616565429
0.73107128,-15.5726,-46.6598,130.6476038,-0.429923725,0,1.8974625,0,0.116349615,0.682161068,28.91971677,14103154.36,,,,,,,,,7.358306191,,0.615761944
0.760494643,37.765,103.1319,191.8789591,0.533873332,0,35.33037447,0,0.530696213,0.611261384,28.92257717,15996913.73,,,,,,,,,7.168024864,,0.600618993
0.631633252,-29.142,-70.898,158.7770484,0.10886386,0.395261302,830.290391,0,0.808890283,0.538037468,28.94153444,12518565.47,,,,,,,,,8.457269208,,0.703219523
0.631633252,-25.536,-70.178,158.7770484,0.10886386,0.395261302,830.290391,0,0.808890283,0.538037468,28.94153444,12518565.47,,,,,,,,,8.519420449,,0.708165638
0.631633252,-20.3328,-69.6674,158.7770484,0.10886386,0.395261302,830.290391,0,0.808890283,0.538037468,28.94153444,12518565.47,,,,,,,,,8.783553972,,0.729185889
0.621528794,36.8186,-78.7719,140.8766255,-0.468146265,0,2.106421063,0,0,0.442870949,28.94202587,12136544.73,,,,,,,,,7.293242371,,0.610584041
0.554285667,-17.2018,-70.9332,133.8467802,-0.756454512,0,93.47480578,0,0.008963452,0.26453087,28.94306055,10748903.11,,,,,,,,,8.128774731,,0.677077305
0.617444332,35.0177,-117.3391,150.5101526,-0.450266525,0,1.66088577,0,0,0.454336958,28.94550455,12036436.61,,,,,,,,,9.079539865,,0.752741013
0.689552793,41.1908,69.5261,261.8229891,0.536973432,0.002251408,190.5283093,0,0.026232412,0.646826156,28.95145833,14961511.73,,,,,,,,,9.509758435,,0.786978629
0.769397439,-17.1449,29.829,137.3868364,-0.51596689,0,13.06686797,0,0.178727299,0.619579436,28.95212352,15775006.73,,,,,,,,,7.837424375,,0.653891086
0.769397439,-17.7927,31.7678,137.3868364,-0.51596689,0,13.06686797,0,0.178727299,0.619579436,28.95212352,15775006.73,,,,,,,,,8.131426479,,0.677288336
0.758740339,39.3777,99.8163,194.2589743,0.527383611,0,35.33037575,0,0.530696213,0.604194082,28.95249768,15996913.73,,,,,,,,,9.105979632,,0.75484514
0.713453643,-17.6358,-44.899,121.441724,-0.542732652,0,0.118996937,0,0.033119,0.608074769,28.9530237,13949284.61,,,,,,,,,8.778118995,,0.728753363
0.732805275,31.2372,30.6073,153.4650618,-0.141042507,0.006140865,594.7481961,0,0,0.500118654,28.95325661,15994182.98,,,,,,,,,7.509389699,,0.627785459
0.771589325,-19.3902,29.596,133.9348223,-0.397195836,0.000588942,13.54813706,0,0.082294285,0.642522784,28.95372959,15875249.23,,,,,,,,,8.537447182,,0.70960024
0.705333556,-5.1283,-35.8346,145.5264815,-0.581255838,0,1.772027361,0,0.152190626,0.600550052,28.95656016,13774931.48,,,,,,,,,8.537447182,,0.70960024
0.308191275,22.5501,108.1798,124.1024988,-0.335041209,0.479550599,1054.926589,0,0.073621027,0.246530032,28.95855279,4136107.622,,,,,,,,,7.776070118,,0.649008397
0.726616005,-4.3217,15.3126,137.3005097,-0.443025467,0.002265555,5.27929291,0,0.190293029,0.488045977,28.95924102,15156923.61,,,,,,,,,8.105315747,,0.675210394
0.263206362,8.5777,-79.9224,122.7398245,-0.642444266,0.00341802,8.107977867,0,0.051028751,0.331970082,28.95938825,9999,,,,,,,,,8.79239277,,0.729889298
0.681085419,19.5517,110.8186,124.2071027,-0.389628415,0.031579339,100.0575308,0,0.041086957,0.263683449,28.96004188,15275471.3,,,,,,,,,7.334113864,,0.613836673
0.62592377,-2.3346,-80.2716,145.2839569,-1.285044229,0.120635622,36.78740364,0,0.985148549,0.407157411,28.96399618,11028969.98,,,,,,,,,8.855908166,,0.734943974
0.686652254,-18.8244,-46.6745,143.9346996,-0.521258216,0.004367803,2.943114409,0,0.111455351,0.599687949,28.96962803,13216800.86,,,,,,,,,8.855908166,,0.734943974
0.582067964,25.8648,105.4261,131.2268964,-0.568305792,0,130.0538419,0,0.333924621,0.249594812,28.97503884,11307344.73,,,,,,,,,8.855908166,,0.734943974
0.691076693,0.1501,31.7951,133.2953592,-0.688448143,0,90.78672525,0,0.054718003,0.287988858,28.98439337,15295427.13,,,,,,,,,8.855908166,,0.734943974
0.634020963,38.1465,-104.6088,145.3550504,-0.467838684,0.001026395,7.878522223,0,0.009524263,0.500593606,28.99756148,12217498.11,,,,,,,,,3.092449742,,0.276276929
0.625513079,40.1625,-85.7261,132.4380314,-0.455043693,0.00924435,3.398481574,0,0,0.454277323,28.99917875,12125934.36,,,,,,,,,7.733111486,,0.645589667
0.720699436,-20.6254,31.1674,121.4575856,-0.377616455,0.055628466,27.17025374,0,0.177529007,0.483889342,29.00474271,15033199.86,,,,,,,,,7.62686734,,0.637134554
0.654409698,39.5215,-119.81,140.0785777,0.202915354,0.42831016,2258.064736,0,0.291164756,0.674944026,29.00504643,13347127.73,,,,,,,,,8.36545434,,0.695912721
0.801522335,37.0078,104.8416,207.2641509,0.667038267,0,59.14766289,0,1.1200912,0.650867187,29.00809695,16381631.48,,,,,,,,,7.057677523,,0.59183734
0.714520861,-17.8838,-44.8931,120.9948452,-0.538828433,0,0.119447347,0,0.033119,0.610480394,29.00862324,13949284.61,,,,,,,,,7.385420284,,0.617919736
0.678437051,19.2295,110.6039,101.5343363,-0.532332141,0.060895123,367.5374474,0,0.041086957,0.325253574,29.01189357,14579697.48,,,,,,,,,7.935075054,,0.661662314
0.237246277,1.0165,-79.2242,112.1673139,-0.585117971,0.063449907,88.04774924,0,0.015760427,0.220664225,29.01198265,9999,,,,,,,,,9.191489034,,0.761650142
0.669188954,-21.8857,-49.8696,149.1735404,-0.469349047,0,4.304701325,0,0.054656357,0.577952317,29.01200364,12897146.23,,,,,,,,,9.191489034,,0.761650142
0.71047096,-16.6709,-47.6446,154.1499035,-0.505620035,0.003314511,0.435972732,0,0.115648173,0.640668903,29.02032239,13876121.23,,,,,,,,,9.191489034,,0.761650142
0.626040758,34.7138,-79.5429,160.6060008,-0.348580064,0,1.193597672,0,0.041605972,0.593707941,29.0204639,11490516.98,,,,,,,,,8.826587396,,0.732610571
0.633081906,19.8234,-90.5249,133.9065537,-0.627649718,0,5.794057483,0,0.007545293,0.423405191,29.02302672,12481766.86,,,,,,,,,8.807245175,,0.73107128
0.800513773,-27.0322,24.7931,121.2354216,-0.267211849,0.001053203,2.220452128,0,0.043605126,0.71057203,29.02454951,16390069.23,,,,,,,,,9.176969423,,0.760494643
0.729653593,-15.5221,-46.9152,117.0777665,-0.512908519,0,0.451366504,0,0.116349615,0.654656978,29.02891068,14007363.86,,,,,,,,,7.557739795,,0.631633252
0.589047948,-2.4435,-80.5942,119.0816607,-0.708855106,0,16.08383766,0,0.10824769,0.303511574,29.03176486,11353164.61,,,,,,,,,7.557739795,,0.631633252
0.625341874,19.626,110.5392,125.4315976,-0.531347814,0.034893841,397.0816617,0,0.041086957,0.229040438,29.03268532,13529395.36,,,,,,,,,7.557739795,,0.631633252
0.70143281,-5.3457,-38.8069,124.3745799,-0.666532279,0,3.898460148,0,0.145214215,0.479850034,29.03388636,14134777.73,,,,,,,,,7.430770511,,0.621528794
0.698048414,41.7172,-95.1511,170.5246251,-0.051535679,0.177509355,545.0569306,0,0.148258001,0.734940692,29.03611597,13851512.86,,,,,,,,,6.58581561,,0.554285667
0.596194462,-3.2468,-47.7373,131.8216381,-0.648569603,0.073414695,0.058387445,0,0.049956206,0.312529863,29.03714457,12088028.73,,,,,,,,,7.379446517,,0.617444332
0.688442164,34.984,-103.623,209.6265562,-0.00817024,0.004260507,0.069991982,0,0.063448399,0.712876985,29.03834655,13566310.61,,,,,,,,,8.285537586,,0.689552793
0.699477092,35.354,-106.858,174.6270536,0.075868538,0,0.008907375,0,0.14971818,0.669766888,29.04012616,13701894.98,,,,,,,,,9.288839014,,0.769397439
0.730933955,-15.5402,-46.7227,119.549923,-0.475675108,0,0.483295464,0,0.116349615,0.657054143,29.04516041,14074904.66,,,,,,,,,9.288839014,,0.769397439
0.58617632,8.2705,-75.0095,140.9603562,-0.923781568,0.034261573,15.74812786,0,0.386887878,0.335209186,29.04971332,10863710.86,,,,,,,,,9.154925413,,0.758740339
0.714264548,-17.8923,-44.8932,123.6355772,-0.529757139,0,0.108068443,0,0.033119,0.612160644,29.05265406,13949284.61,,,,,,,,,8.585867768,,0.713453643
0.651443584,23.0131,-80.8329,148.266874,-0.51394962,0,129.2535808,0,0.013689871,0.440093573,29.05365055,13215839.61,,,,,,,,,8.829033981,,0.732805275
0.670385567,-17.6873,-44.7555,146.5023771,-0.467392144,0,4.304701385,0,0.054656357,0.577540618,29.05673804,12897146.23,,,,,,,,,9.316381531,,0.771589325
0.758494868,39.2868,99.4961,201.443362,0.519465325,0,35.33037435,0,0.530696213,0.605052775,29.0632531,16026379.48,,,,,,,,,8.483833447,,0.705333556
0.657462612,19.6876,110.3752,130.8783316,-0.485426366,0.00638597,166.8387375,0,0.041086957,0.236442276,29.066991,14542969.61,,,,,,,,,3.493474858,,0.308191275
0.644842041,18.5688,-70.0975,158.5422342,-0.52760907,0.026219866,110.0767391,0,0,0.469425754,29.0684089,13022863.11,,,,,,,,,8.75126166,,0.726616005
0.644842041,19.5034,-69.9421,158.5422342,-0.52760907,0.026219866,110.0767391,0,0,0.469425754,29.0684089,13022863.11,,,,,,,,,2.928209324,,0.263206362
0.627996819,31.4596,-96.8244,152.4537651,-0.217702272,0.002958771,0.695568637,0,0.028711407,0.565785318,29.07253216,11717038.36,,,,,,,,,8.179139374,,0.681085419
0.704145268,-3.829,-41.1483,121.5163273,-0.676412438,0,3.898459951,0,0.145214215,0.486688152,29.07402115,14134777.73,,,,,,,,,7.485996331,,0.62592377
0.674488808,38.5008,-113.03,207.0966884,0.214713245,0,0.040773544,0,0.350311667,0.619230089,29.07583408,13241752.11,,,,,,,,,8.249090375,,0.686652254
0.685906807,-19.8663,-50.3788,129.5319896,-0.469772926,0,2.797532867,0,0.040892627,0.576825337,29.08059938,13261935.98,,,,,,,,,6.93491877,,0.582067964
0.71416043,-17.8901,-44.9001,120.074713,-0.530970415,0,0.111490649,0,0.033119,0.603542934,29.08701705,13949284.61,,,,,,,,,8.304686421,,0.691076693
0.670518347,-21.8934,-49.8619,145.5796627,-0.466544999,0.002007429,4.304701349,0,0.054656357,0.576163438,29.09059009,12897146.23,,,,,,,,,7.587742974,,0.634020963
0.802773259,37.3608,104.0594,204.6277287,0.669440078,0,59.14766035,0,1.1200912,0.64891235,29.09163473,16381631.48,,,,,,,,,7.480835718,,0.625513079
0.664877038,18.1322,-65.8243,161.8461057,-0.453251981,0.003016954,395.6395273,0,0,0.399804875,29.093535,14173580.73,,,,,,,,,8.676916015,,0.720699436
0.636091345,36.5311,-77.5504,188.150341,-0.15375704,0,0.405733604,0,0.109534152,0.584003506,29.09422247,12163091.48,,,,,,,,,7.843941081,,0.654409698
0.642140837,28.8832,-99.1786,139.4144785,-0.409044741,0.001023913,0.442818049,0,0,0.521653123,29.10436262,12299872.73,,,,,,,,,9.692509833,,0.801522335
0.715079948,-17.8856,-44.8983,120.5417159,-0.534406278,0,0.141280194,0,0.033119,0.607688812,29.11475925,13949284.61,,,,,,,,,8.599278078,,0.714520861
0.511796076,3.464,-73.1386,140.6681596,-0.882707082,0.362072254,468.0965242,0,0.232296348,0.246170354,29.11711258,10385527.98,,,,,,,,,8.145860851,,0.678437051
0.699613132,-32.9985,-68.8713,127.8517354,-0.056746184,0.000998112,2.350347959,0,0.22461623,0.676047306,29.11876636,12924937.73,,,,,,,,,2.602003478,,0.237246277
0.621943615,-8.3196,-36.2239,138.1698061,-0.569914241,0,5.128819956,0,0.110014282,0.254245015,29.11956544,13065976.48,,,,,,,,,8.029652328,,0.669188954
0.678543596,19.817,109.485,140.9130848,-0.45578967,0.105683179,251.1839863,0,0.09955743,0.317202332,29.12720151,15144142.98,,,,,,,,,8.548388364,,0.71047096
0.672766198,-21.8884,-49.8729,141.8319348,-0.471382666,0,4.304701249,0,0.054656357,0.578211382,29.12854168,12897146.23,,,,,,,,,7.487466359,,0.626040758
0.63547214,31.0457,-96.8586,143.8151764,-0.468817268,0.001026395,7.307283801,0,0.009524263,0.499009923,29.12977903,12217498.11,,,,,,,,,7.575943104,,0.633081906
0.733823526,19.6201,-99.786,139.0598534,-0.476911074,0.024411449,59.96993726,0,0.301958352,0.678406837,29.13024563,14017708.23,,,,,,,,,9.679836575,,0.800513773
0.757668709,38.9831,102.4785,257.3246803,0.707177215,0,1.857316776,0,0.582843065,0.635135496,29.13197254,16408761.23,,,,,,,,,8.789430987,,0.729653593
0.763403322,40.264,97.183,250.9030307,0.648896023,0,10.59518979,0,0.583565474,0.646499801,29.13379057,16435572.98,,,,,,,,,7.022626951,,0.589047948
0.763403322,23.2484,114.1513,250.9030307,0.648896023,0,10.59518979,0,0.583565474,0.646499801,29.13379057,16435572.98,,,,,,,,,7.478684419,,0.625341874
0.755267537,38.9728,102.4701,265.9665328,0.714078071,0,1.857316956,0,0.582843065,0.637691703,29.1379373,16408761.23,,,,,,,,,8.434817961,,0.70143281
0.614651087,29.9138,-110.8643,138.0288862,-0.571177228,0,4.990068241,0,0.007545293,0.350522222,29.13914772,12347868.71,,,,,,,,,8.392290755,,0.698048414
0.614651087,26.9302,-105.679,138.0288862,-0.571177228,0,4.990068241,0,0.007545293,0.350522222,29.13914772,12347868.71,,,,,,,,,7.112427679,,0.596194462
0.631106026,35.3001,-118.8519,151.4896534,-0.418828627,0.00082545,41.37695036,0,0.00075427,0.436206556,29.13918223,12597978.86,,,,,,,,,8.271581792,,0.688442164
0.258445546,18.2259,-66.4761,162.5644021,-0.445498215,0.118925283,531.1931576,0,0,0.467248335,29.14766346,9999,,,,,,,,,8.410243054,,0.699477092
0.702026466,28.7126,-106.1956,145.1413696,-0.595527882,0.301213921,1879.070052,0,0.301958352,0.71040579,29.14882421,13925382.61,,,,,,,,,8.805519594,,0.730933955
0.764163181,-18.1101,31.2449,146.7223929,-0.448887111,0.002192707,31.67023929,0,0.064720027,0.610390531,29.15029254,15925658.36,,,,,,,,,6.986543015,,0.58617632
0.764163181,-18.1101,31.2449,146.7223929,-0.448887111,0.002192707,31.67023929,0,0.064720027,0.610390531,29.15029254,15925658.36,,,,,,,,,8.596057339,,0.714264548
0.628232402,-8.3264,-36.2405,135.3183713,-0.587490519,0,6.632022923,0,0.110014282,0.273648667,29.15156101,13108341.32,,,,,,,,,7.806669868,,0.651443584
0.757462959,38.9652,102.4716,259.167385,0.707225106,0,1.857316776,0,0.582843065,0.635830046,29.16143769,16408761.23,,,,,,,,,8.044688567,,0.670385567
0.704143001,-3.8193,-41.1454,127.1788792,-0.670276264,0,3.898460163,0,0.145214215,0.492536038,29.16518941,14134777.73,,,,,,,,,9.151840912,,0.758494868
0.653318838,37.0036,-114.8632,214.2109422,0.099608377,0,0.35816691,0,0.124496363,0.629841914,29.16660965,12820322.61,,,,,,,,,7.882302989,,0.657462612
0.729501941,-15.2752,-56.243,130.579637,-0.488480533,0,2.163489657,0,0.084755108,0.630193692,29.16762176,14335724.23,,,,,,,,,7.723717074,,0.644842041
